wav_id,wav_path,dialect,sentence,speaker
DR2_MCEW0_SA1.WAV,./data/data/TRAIN/DR2/MCEW0/SA1.WAV.wav,DR2,SA1,MCEW0
DR2_MCEW0_SA2.WAV,./data/data/TRAIN/DR2/MCEW0/SA2.WAV.wav,DR2,SA2,MCEW0
DR2_MCEW0_SI1442.WAV,./data/data/TRAIN/DR2/MCEW0/SI1442.WAV.wav,DR2,SI1442,MCEW0
DR2_MCEW0_SI2072.WAV,./data/data/TRAIN/DR2/MCEW0/SI2072.WAV.wav,DR2,SI2072,MCEW0
DR2_MCEW0_SI812.WAV,./data/data/TRAIN/DR2/MCEW0/SI812.WAV.wav,DR2,SI812,MCEW0
DR2_MCEW0_SX182.WAV,./data/data/TRAIN/DR2/MCEW0/SX182.WAV.wav,DR2,SX182,MCEW0
DR2_MCEW0_SX272.WAV,./data/data/TRAIN/DR2/MCEW0/SX272.WAV.wav,DR2,SX272,MCEW0
DR2_MCEW0_SX362.WAV,./data/data/TRAIN/DR2/MCEW0/SX362.WAV.wav,DR2,SX362,MCEW0
DR2_MCEW0_SX452.WAV,./data/data/TRAIN/DR2/MCEW0/SX452.WAV.wav,DR2,SX452,MCEW0
DR2_MCEW0_SX92.WAV,./data/data/TRAIN/DR2/MCEW0/SX92.WAV.wav,DR2,SX92,MCEW0
DR2_MCTM0_SA1.WAV,./data/data/TRAIN/DR2/MCTM0/SA1.WAV.wav,DR2,SA1,MCTM0
DR2_MCTM0_SA2.WAV,./data/data/TRAIN/DR2/MCTM0/SA2.WAV.wav,DR2,SA2,MCTM0
DR2_MCTM0_SI1350.WAV,./data/data/TRAIN/DR2/MCTM0/SI1350.WAV.wav,DR2,SI1350,MCTM0
DR2_MCTM0_SI1980.WAV,./data/data/TRAIN/DR2/MCTM0/SI1980.WAV.wav,DR2,SI1980,MCTM0
DR2_MCTM0_SI720.WAV,./data/data/TRAIN/DR2/MCTM0/SI720.WAV.wav,DR2,SI720,MCTM0
DR2_MCTM0_SX180.WAV,./data/data/TRAIN/DR2/MCTM0/SX180.WAV.wav,DR2,SX180,MCTM0
DR2_MCTM0_SX270.WAV,./data/data/TRAIN/DR2/MCTM0/SX270.WAV.wav,DR2,SX270,MCTM0
DR2_MCTM0_SX360.WAV,./data/data/TRAIN/DR2/MCTM0/SX360.WAV.wav,DR2,SX360,MCTM0
DR2_MCTM0_SX450.WAV,./data/data/TRAIN/DR2/MCTM0/SX450.WAV.wav,DR2,SX450,MCTM0
DR2_MCTM0_SX90.WAV,./data/data/TRAIN/DR2/MCTM0/SX90.WAV.wav,DR2,SX90,MCTM0
DR2_MDBP0_SA1.WAV,./data/data/TRAIN/DR2/MDBP0/SA1.WAV.wav,DR2,SA1,MDBP0
DR2_MDBP0_SA2.WAV,./data/data/TRAIN/DR2/MDBP0/SA2.WAV.wav,DR2,SA2,MDBP0
DR2_MDBP0_SI1158.WAV,./data/data/TRAIN/DR2/MDBP0/SI1158.WAV.wav,DR2,SI1158,MDBP0
DR2_MDBP0_SI1788.WAV,./data/data/TRAIN/DR2/MDBP0/SI1788.WAV.wav,DR2,SI1788,MDBP0
DR2_MDBP0_SI528.WAV,./data/data/TRAIN/DR2/MDBP0/SI528.WAV.wav,DR2,SI528,MDBP0
DR2_MDBP0_SX168.WAV,./data/data/TRAIN/DR2/MDBP0/SX168.WAV.wav,DR2,SX168,MDBP0
DR2_MDBP0_SX258.WAV,./data/data/TRAIN/DR2/MDBP0/SX258.WAV.wav,DR2,SX258,MDBP0
DR2_MDBP0_SX348.WAV,./data/data/TRAIN/DR2/MDBP0/SX348.WAV.wav,DR2,SX348,MDBP0
DR2_MDBP0_SX438.WAV,./data/data/TRAIN/DR2/MDBP0/SX438.WAV.wav,DR2,SX438,MDBP0
DR2_MDBP0_SX78.WAV,./data/data/TRAIN/DR2/MDBP0/SX78.WAV.wav,DR2,SX78,MDBP0
DR2_MDEM0_SA1.WAV,./data/data/TRAIN/DR2/MDEM0/SA1.WAV.wav,DR2,SA1,MDEM0
DR2_MDEM0_SA2.WAV,./data/data/TRAIN/DR2/MDEM0/SA2.WAV.wav,DR2,SA2,MDEM0
DR2_MDEM0_SI1868.WAV,./data/data/TRAIN/DR2/MDEM0/SI1868.WAV.wav,DR2,SI1868,MDEM0
DR2_MDEM0_SI608.WAV,./data/data/TRAIN/DR2/MDEM0/SI608.WAV.wav,DR2,SI608,MDEM0
DR2_MDEM0_SI800.WAV,./data/data/TRAIN/DR2/MDEM0/SI800.WAV.wav,DR2,SI800,MDEM0
DR2_MDEM0_SX158.WAV,./data/data/TRAIN/DR2/MDEM0/SX158.WAV.wav,DR2,SX158,MDEM0
DR2_MDEM0_SX248.WAV,./data/data/TRAIN/DR2/MDEM0/SX248.WAV.wav,DR2,SX248,MDEM0
DR2_MDEM0_SX338.WAV,./data/data/TRAIN/DR2/MDEM0/SX338.WAV.wav,DR2,SX338,MDEM0
DR2_MDEM0_SX428.WAV,./data/data/TRAIN/DR2/MDEM0/SX428.WAV.wav,DR2,SX428,MDEM0
DR2_MDEM0_SX68.WAV,./data/data/TRAIN/DR2/MDEM0/SX68.WAV.wav,DR2,SX68,MDEM0
DR2_MDLB0_SA1.WAV,./data/data/TRAIN/DR2/MDLB0/SA1.WAV.wav,DR2,SA1,MDLB0
DR2_MDLB0_SA2.WAV,./data/data/TRAIN/DR2/MDLB0/SA2.WAV.wav,DR2,SA2,MDLB0
DR2_MDLB0_SI1306.WAV,./data/data/TRAIN/DR2/MDLB0/SI1306.WAV.wav,DR2,SI1306,MDLB0
DR2_MDLB0_SI1936.WAV,./data/data/TRAIN/DR2/MDLB0/SI1936.WAV.wav,DR2,SI1936,MDLB0
DR2_MDLB0_SI676.WAV,./data/data/TRAIN/DR2/MDLB0/SI676.WAV.wav,DR2,SI676,MDLB0
DR2_MDLB0_SX136.WAV,./data/data/TRAIN/DR2/MDLB0/SX136.WAV.wav,DR2,SX136,MDLB0
DR2_MDLB0_SX226.WAV,./data/data/TRAIN/DR2/MDLB0/SX226.WAV.wav,DR2,SX226,MDLB0
DR2_MDLB0_SX316.WAV,./data/data/TRAIN/DR2/MDLB0/SX316.WAV.wav,DR2,SX316,MDLB0
DR2_MDLB0_SX406.WAV,./data/data/TRAIN/DR2/MDLB0/SX406.WAV.wav,DR2,SX406,MDLB0
DR2_MDLB0_SX46.WAV,./data/data/TRAIN/DR2/MDLB0/SX46.WAV.wav,DR2,SX46,MDLB0
DR2_MDLC2_SA1.WAV,./data/data/TRAIN/DR2/MDLC2/SA1.WAV.wav,DR2,SA1,MDLC2
DR2_MDLC2_SA2.WAV,./data/data/TRAIN/DR2/MDLC2/SA2.WAV.wav,DR2,SA2,MDLC2
DR2_MDLC2_SI1614.WAV,./data/data/TRAIN/DR2/MDLC2/SI1614.WAV.wav,DR2,SI1614,MDLC2
DR2_MDLC2_SI2244.WAV,./data/data/TRAIN/DR2/MDLC2/SI2244.WAV.wav,DR2,SI2244,MDLC2
DR2_MDLC2_SI984.WAV,./data/data/TRAIN/DR2/MDLC2/SI984.WAV.wav,DR2,SI984,MDLC2
DR2_MDLC2_SX174.WAV,./data/data/TRAIN/DR2/MDLC2/SX174.WAV.wav,DR2,SX174,MDLC2
DR2_MDLC2_SX264.WAV,./data/data/TRAIN/DR2/MDLC2/SX264.WAV.wav,DR2,SX264,MDLC2
DR2_MDLC2_SX354.WAV,./data/data/TRAIN/DR2/MDLC2/SX354.WAV.wav,DR2,SX354,MDLC2
DR2_MDLC2_SX444.WAV,./data/data/TRAIN/DR2/MDLC2/SX444.WAV.wav,DR2,SX444,MDLC2
DR2_MDLC2_SX84.WAV,./data/data/TRAIN/DR2/MDLC2/SX84.WAV.wav,DR2,SX84,MDLC2
DR2_MDMT0_SA1.WAV,./data/data/TRAIN/DR2/MDMT0/SA1.WAV.wav,DR2,SA1,MDMT0
DR2_MDMT0_SA2.WAV,./data/data/TRAIN/DR2/MDMT0/SA2.WAV.wav,DR2,SA2,MDMT0
DR2_MDMT0_SI1832.WAV,./data/data/TRAIN/DR2/MDMT0/SI1832.WAV.wav,DR2,SI1832,MDMT0
DR2_MDMT0_SI2341.WAV,./data/data/TRAIN/DR2/MDMT0/SI2341.WAV.wav,DR2,SI2341,MDMT0
DR2_MDMT0_SI572.WAV,./data/data/TRAIN/DR2/MDMT0/SI572.WAV.wav,DR2,SI572,MDMT0
DR2_MDMT0_SX122.WAV,./data/data/TRAIN/DR2/MDMT0/SX122.WAV.wav,DR2,SX122,MDMT0
DR2_MDMT0_SX212.WAV,./data/data/TRAIN/DR2/MDMT0/SX212.WAV.wav,DR2,SX212,MDMT0
DR2_MDMT0_SX302.WAV,./data/data/TRAIN/DR2/MDMT0/SX302.WAV.wav,DR2,SX302,MDMT0
DR2_MDMT0_SX32.WAV,./data/data/TRAIN/DR2/MDMT0/SX32.WAV.wav,DR2,SX32,MDMT0
DR2_MDMT0_SX392.WAV,./data/data/TRAIN/DR2/MDMT0/SX392.WAV.wav,DR2,SX392,MDMT0
DR2_MDPS0_SA1.WAV,./data/data/TRAIN/DR2/MDPS0/SA1.WAV.wav,DR2,SA1,MDPS0
DR2_MDPS0_SA2.WAV,./data/data/TRAIN/DR2/MDPS0/SA2.WAV.wav,DR2,SA2,MDPS0
DR2_MDPS0_SI1651.WAV,./data/data/TRAIN/DR2/MDPS0/SI1651.WAV.wav,DR2,SI1651,MDPS0
DR2_MDPS0_SI1979.WAV,./data/data/TRAIN/DR2/MDPS0/SI1979.WAV.wav,DR2,SI1979,MDPS0
DR2_MDPS0_SI719.WAV,./data/data/TRAIN/DR2/MDPS0/SI719.WAV.wav,DR2,SI719,MDPS0
DR2_MDPS0_SX179.WAV,./data/data/TRAIN/DR2/MDPS0/SX179.WAV.wav,DR2,SX179,MDPS0
DR2_MDPS0_SX269.WAV,./data/data/TRAIN/DR2/MDPS0/SX269.WAV.wav,DR2,SX269,MDPS0
DR2_MDPS0_SX359.WAV,./data/data/TRAIN/DR2/MDPS0/SX359.WAV.wav,DR2,SX359,MDPS0
DR2_MDPS0_SX449.WAV,./data/data/TRAIN/DR2/MDPS0/SX449.WAV.wav,DR2,SX449,MDPS0
DR2_MDPS0_SX89.WAV,./data/data/TRAIN/DR2/MDPS0/SX89.WAV.wav,DR2,SX89,MDPS0
DR2_MDSS0_SA1.WAV,./data/data/TRAIN/DR2/MDSS0/SA1.WAV.wav,DR2,SA1,MDSS0
DR2_MDSS0_SA2.WAV,./data/data/TRAIN/DR2/MDSS0/SA2.WAV.wav,DR2,SA2,MDSS0
DR2_MDSS0_SI1881.WAV,./data/data/TRAIN/DR2/MDSS0/SI1881.WAV.wav,DR2,SI1881,MDSS0
DR2_MDSS0_SI2087.WAV,./data/data/TRAIN/DR2/MDSS0/SI2087.WAV.wav,DR2,SI2087,MDSS0
DR2_MDSS0_SI621.WAV,./data/data/TRAIN/DR2/MDSS0/SI621.WAV.wav,DR2,SI621,MDSS0
DR2_MDSS0_SX171.WAV,./data/data/TRAIN/DR2/MDSS0/SX171.WAV.wav,DR2,SX171,MDSS0
DR2_MDSS0_SX261.WAV,./data/data/TRAIN/DR2/MDSS0/SX261.WAV.wav,DR2,SX261,MDSS0
DR2_MDSS0_SX351.WAV,./data/data/TRAIN/DR2/MDSS0/SX351.WAV.wav,DR2,SX351,MDSS0
DR2_MDSS0_SX441.WAV,./data/data/TRAIN/DR2/MDSS0/SX441.WAV.wav,DR2,SX441,MDSS0
DR2_MDSS0_SX81.WAV,./data/data/TRAIN/DR2/MDSS0/SX81.WAV.wav,DR2,SX81,MDSS0
DR2_MDWD0_SA1.WAV,./data/data/TRAIN/DR2/MDWD0/SA1.WAV.wav,DR2,SA1,MDWD0
DR2_MDWD0_SA2.WAV,./data/data/TRAIN/DR2/MDWD0/SA2.WAV.wav,DR2,SA2,MDWD0
DR2_MDWD0_SI1260.WAV,./data/data/TRAIN/DR2/MDWD0/SI1260.WAV.wav,DR2,SI1260,MDWD0
DR2_MDWD0_SI1890.WAV,./data/data/TRAIN/DR2/MDWD0/SI1890.WAV.wav,DR2,SI1890,MDWD0
DR2_MDWD0_SI557.WAV,./data/data/TRAIN/DR2/MDWD0/SI557.WAV.wav,DR2,SI557,MDWD0
DR2_MDWD0_SX180.WAV,./data/data/TRAIN/DR2/MDWD0/SX180.WAV.wav,DR2,SX180,MDWD0
DR2_MDWD0_SX270.WAV,./data/data/TRAIN/DR2/MDWD0/SX270.WAV.wav,DR2,SX270,MDWD0
DR2_MDWD0_SX360.WAV,./data/data/TRAIN/DR2/MDWD0/SX360.WAV.wav,DR2,SX360,MDWD0
DR2_MDWD0_SX450.WAV,./data/data/TRAIN/DR2/MDWD0/SX450.WAV.wav,DR2,SX450,MDWD0
DR2_MDWD0_SX90.WAV,./data/data/TRAIN/DR2/MDWD0/SX90.WAV.wav,DR2,SX90,MDWD0
DR2_MEFG0_SA1.WAV,./data/data/TRAIN/DR2/MEFG0/SA1.WAV.wav,DR2,SA1,MEFG0
DR2_MEFG0_SA2.WAV,./data/data/TRAIN/DR2/MEFG0/SA2.WAV.wav,DR2,SA2,MEFG0
DR2_MEFG0_SI465.WAV,./data/data/TRAIN/DR2/MEFG0/SI465.WAV.wav,DR2,SI465,MEFG0
DR2_MEFG0_SI491.WAV,./data/data/TRAIN/DR2/MEFG0/SI491.WAV.wav,DR2,SI491,MEFG0
DR2_MEFG0_SI598.WAV,./data/data/TRAIN/DR2/MEFG0/SI598.WAV.wav,DR2,SI598,MEFG0
DR2_MEFG0_SX105.WAV,./data/data/TRAIN/DR2/MEFG0/SX105.WAV.wav,DR2,SX105,MEFG0
DR2_MEFG0_SX15.WAV,./data/data/TRAIN/DR2/MEFG0/SX15.WAV.wav,DR2,SX15,MEFG0
DR2_MEFG0_SX195.WAV,./data/data/TRAIN/DR2/MEFG0/SX195.WAV.wav,DR2,SX195,MEFG0
DR2_MEFG0_SX285.WAV,./data/data/TRAIN/DR2/MEFG0/SX285.WAV.wav,DR2,SX285,MEFG0
DR2_MEFG0_SX375.WAV,./data/data/TRAIN/DR2/MEFG0/SX375.WAV.wav,DR2,SX375,MEFG0
DR2_MHRM0_SA1.WAV,./data/data/TRAIN/DR2/MHRM0/SA1.WAV.wav,DR2,SA1,MHRM0
DR2_MHRM0_SA2.WAV,./data/data/TRAIN/DR2/MHRM0/SA2.WAV.wav,DR2,SA2,MHRM0
DR2_MHRM0_SI1475.WAV,./data/data/TRAIN/DR2/MHRM0/SI1475.WAV.wav,DR2,SI1475,MHRM0
DR2_MHRM0_SI2218.WAV,./data/data/TRAIN/DR2/MHRM0/SI2218.WAV.wav,DR2,SI2218,MHRM0
DR2_MHRM0_SI958.WAV,./data/data/TRAIN/DR2/MHRM0/SI958.WAV.wav,DR2,SI958,MHRM0
DR2_MHRM0_SX148.WAV,./data/data/TRAIN/DR2/MHRM0/SX148.WAV.wav,DR2,SX148,MHRM0
DR2_MHRM0_SX238.WAV,./data/data/TRAIN/DR2/MHRM0/SX238.WAV.wav,DR2,SX238,MHRM0
DR2_MHRM0_SX328.WAV,./data/data/TRAIN/DR2/MHRM0/SX328.WAV.wav,DR2,SX328,MHRM0
DR2_MHRM0_SX418.WAV,./data/data/TRAIN/DR2/MHRM0/SX418.WAV.wav,DR2,SX418,MHRM0
DR2_MHRM0_SX58.WAV,./data/data/TRAIN/DR2/MHRM0/SX58.WAV.wav,DR2,SX58,MHRM0
DR2_MJAE0_SA1.WAV,./data/data/TRAIN/DR2/MJAE0/SA1.WAV.wav,DR2,SA1,MJAE0
DR2_MJAE0_SA2.WAV,./data/data/TRAIN/DR2/MJAE0/SA2.WAV.wav,DR2,SA2,MJAE0
DR2_MJAE0_SI1524.WAV,./data/data/TRAIN/DR2/MJAE0/SI1524.WAV.wav,DR2,SI1524,MJAE0
DR2_MJAE0_SI1999.WAV,./data/data/TRAIN/DR2/MJAE0/SI1999.WAV.wav,DR2,SI1999,MJAE0
DR2_MJAE0_SI2154.WAV,./data/data/TRAIN/DR2/MJAE0/SI2154.WAV.wav,DR2,SI2154,MJAE0
DR2_MJAE0_SX174.WAV,./data/data/TRAIN/DR2/MJAE0/SX174.WAV.wav,DR2,SX174,MJAE0
DR2_MJAE0_SX264.WAV,./data/data/TRAIN/DR2/MJAE0/SX264.WAV.wav,DR2,SX264,MJAE0
DR2_MJAE0_SX354.WAV,./data/data/TRAIN/DR2/MJAE0/SX354.WAV.wav,DR2,SX354,MJAE0
DR2_MJAE0_SX444.WAV,./data/data/TRAIN/DR2/MJAE0/SX444.WAV.wav,DR2,SX444,MJAE0
DR2_MJAE0_SX84.WAV,./data/data/TRAIN/DR2/MJAE0/SX84.WAV.wav,DR2,SX84,MJAE0
DR2_MJBG0_SA1.WAV,./data/data/TRAIN/DR2/MJBG0/SA1.WAV.wav,DR2,SA1,MJBG0
DR2_MJBG0_SA2.WAV,./data/data/TRAIN/DR2/MJBG0/SA2.WAV.wav,DR2,SA2,MJBG0
DR2_MJBG0_SI1232.WAV,./data/data/TRAIN/DR2/MJBG0/SI1232.WAV.wav,DR2,SI1232,MJBG0
DR2_MJBG0_SI1724.WAV,./data/data/TRAIN/DR2/MJBG0/SI1724.WAV.wav,DR2,SI1724,MJBG0
DR2_MJBG0_SI1862.WAV,./data/data/TRAIN/DR2/MJBG0/SI1862.WAV.wav,DR2,SI1862,MJBG0
DR2_MJBG0_SX152.WAV,./data/data/TRAIN/DR2/MJBG0/SX152.WAV.wav,DR2,SX152,MJBG0
DR2_MJBG0_SX242.WAV,./data/data/TRAIN/DR2/MJBG0/SX242.WAV.wav,DR2,SX242,MJBG0
DR2_MJBG0_SX332.WAV,./data/data/TRAIN/DR2/MJBG0/SX332.WAV.wav,DR2,SX332,MJBG0
DR2_MJBG0_SX422.WAV,./data/data/TRAIN/DR2/MJBG0/SX422.WAV.wav,DR2,SX422,MJBG0
DR2_MJBG0_SX62.WAV,./data/data/TRAIN/DR2/MJBG0/SX62.WAV.wav,DR2,SX62,MJBG0
DR2_MJDE0_SA1.WAV,./data/data/TRAIN/DR2/MJDE0/SA1.WAV.wav,DR2,SA1,MJDE0
DR2_MJDE0_SA2.WAV,./data/data/TRAIN/DR2/MJDE0/SA2.WAV.wav,DR2,SA2,MJDE0
DR2_MJDE0_SI1120.WAV,./data/data/TRAIN/DR2/MJDE0/SI1120.WAV.wav,DR2,SI1120,MJDE0
DR2_MJDE0_SI463.WAV,./data/data/TRAIN/DR2/MJDE0/SI463.WAV.wav,DR2,SI463,MJDE0
DR2_MJDE0_SI490.WAV,./data/data/TRAIN/DR2/MJDE0/SI490.WAV.wav,DR2,SI490,MJDE0
DR2_MJDE0_SX130.WAV,./data/data/TRAIN/DR2/MJDE0/SX130.WAV.wav,DR2,SX130,MJDE0
DR2_MJDE0_SX220.WAV,./data/data/TRAIN/DR2/MJDE0/SX220.WAV.wav,DR2,SX220,MJDE0
DR2_MJDE0_SX310.WAV,./data/data/TRAIN/DR2/MJDE0/SX310.WAV.wav,DR2,SX310,MJDE0
DR2_MJDE0_SX40.WAV,./data/data/TRAIN/DR2/MJDE0/SX40.WAV.wav,DR2,SX40,MJDE0
DR2_MJDE0_SX400.WAV,./data/data/TRAIN/DR2/MJDE0/SX400.WAV.wav,DR2,SX400,MJDE0
DR2_MJEB0_SA1.WAV,./data/data/TRAIN/DR2/MJEB0/SA1.WAV.wav,DR2,SA1,MJEB0
DR2_MJEB0_SA2.WAV,./data/data/TRAIN/DR2/MJEB0/SA2.WAV.wav,DR2,SA2,MJEB0
DR2_MJEB0_SI1286.WAV,./data/data/TRAIN/DR2/MJEB0/SI1286.WAV.wav,DR2,SI1286,MJEB0
DR2_MJEB0_SI1916.WAV,./data/data/TRAIN/DR2/MJEB0/SI1916.WAV.wav,DR2,SI1916,MJEB0
DR2_MJEB0_SI656.WAV,./data/data/TRAIN/DR2/MJEB0/SI656.WAV.wav,DR2,SI656,MJEB0
DR2_MJEB0_SX170.WAV,./data/data/TRAIN/DR2/MJEB0/SX170.WAV.wav,DR2,SX170,MJEB0
DR2_MJEB0_SX206.WAV,./data/data/TRAIN/DR2/MJEB0/SX206.WAV.wav,DR2,SX206,MJEB0
DR2_MJEB0_SX26.WAV,./data/data/TRAIN/DR2/MJEB0/SX26.WAV.wav,DR2,SX26,MJEB0
DR2_MJEB0_SX296.WAV,./data/data/TRAIN/DR2/MJEB0/SX296.WAV.wav,DR2,SX296,MJEB0
DR2_MJEB0_SX386.WAV,./data/data/TRAIN/DR2/MJEB0/SX386.WAV.wav,DR2,SX386,MJEB0
DR2_MJHI0_SA1.WAV,./data/data/TRAIN/DR2/MJHI0/SA1.WAV.wav,DR2,SA1,MJHI0
DR2_MJHI0_SA2.WAV,./data/data/TRAIN/DR2/MJHI0/SA2.WAV.wav,DR2,SA2,MJHI0
DR2_MJHI0_SI1328.WAV,./data/data/TRAIN/DR2/MJHI0/SI1328.WAV.wav,DR2,SI1328,MJHI0
DR2_MJHI0_SI555.WAV,./data/data/TRAIN/DR2/MJHI0/SI555.WAV.wav,DR2,SI555,MJHI0
DR2_MJHI0_SI698.WAV,./data/data/TRAIN/DR2/MJHI0/SI698.WAV.wav,DR2,SI698,MJHI0
DR2_MJHI0_SX158.WAV,./data/data/TRAIN/DR2/MJHI0/SX158.WAV.wav,DR2,SX158,MJHI0
DR2_MJHI0_SX248.WAV,./data/data/TRAIN/DR2/MJHI0/SX248.WAV.wav,DR2,SX248,MJHI0
DR2_MJHI0_SX338.WAV,./data/data/TRAIN/DR2/MJHI0/SX338.WAV.wav,DR2,SX338,MJHI0
DR2_MJHI0_SX428.WAV,./data/data/TRAIN/DR2/MJHI0/SX428.WAV.wav,DR2,SX428,MJHI0
DR2_MJHI0_SX68.WAV,./data/data/TRAIN/DR2/MJHI0/SX68.WAV.wav,DR2,SX68,MJHI0
DR2_MJMA0_SA1.WAV,./data/data/TRAIN/DR2/MJMA0/SA1.WAV.wav,DR2,SA1,MJMA0
DR2_MJMA0_SA2.WAV,./data/data/TRAIN/DR2/MJMA0/SA2.WAV.wav,DR2,SA2,MJMA0
DR2_MJMA0_SI1495.WAV,./data/data/TRAIN/DR2/MJMA0/SI1495.WAV.wav,DR2,SI1495,MJMA0
DR2_MJMA0_SI2125.WAV,./data/data/TRAIN/DR2/MJMA0/SI2125.WAV.wav,DR2,SI2125,MJMA0
DR2_MJMA0_SI865.WAV,./data/data/TRAIN/DR2/MJMA0/SI865.WAV.wav,DR2,SI865,MJMA0
DR2_MJMA0_SX145.WAV,./data/data/TRAIN/DR2/MJMA0/SX145.WAV.wav,DR2,SX145,MJMA0
DR2_MJMA0_SX235.WAV,./data/data/TRAIN/DR2/MJMA0/SX235.WAV.wav,DR2,SX235,MJMA0
DR2_MJMA0_SX325.WAV,./data/data/TRAIN/DR2/MJMA0/SX325.WAV.wav,DR2,SX325,MJMA0
DR2_MJMA0_SX415.WAV,./data/data/TRAIN/DR2/MJMA0/SX415.WAV.wav,DR2,SX415,MJMA0
DR2_MJMA0_SX55.WAV,./data/data/TRAIN/DR2/MJMA0/SX55.WAV.wav,DR2,SX55,MJMA0
DR2_MJMD0_SA1.WAV,./data/data/TRAIN/DR2/MJMD0/SA1.WAV.wav,DR2,SA1,MJMD0
DR2_MJMD0_SA2.WAV,./data/data/TRAIN/DR2/MJMD0/SA2.WAV.wav,DR2,SA2,MJMD0
DR2_MJMD0_SI1028.WAV,./data/data/TRAIN/DR2/MJMD0/SI1028.WAV.wav,DR2,SI1028,MJMD0
DR2_MJMD0_SI1658.WAV,./data/data/TRAIN/DR2/MJMD0/SI1658.WAV.wav,DR2,SI1658,MJMD0
DR2_MJMD0_SI2288.WAV,./data/data/TRAIN/DR2/MJMD0/SI2288.WAV.wav,DR2,SI2288,MJMD0
DR2_MJMD0_SX128.WAV,./data/data/TRAIN/DR2/MJMD0/SX128.WAV.wav,DR2,SX128,MJMD0
DR2_MJMD0_SX218.WAV,./data/data/TRAIN/DR2/MJMD0/SX218.WAV.wav,DR2,SX218,MJMD0
DR2_MJMD0_SX308.WAV,./data/data/TRAIN/DR2/MJMD0/SX308.WAV.wav,DR2,SX308,MJMD0
DR2_MJMD0_SX38.WAV,./data/data/TRAIN/DR2/MJMD0/SX38.WAV.wav,DR2,SX38,MJMD0
DR2_MJMD0_SX398.WAV,./data/data/TRAIN/DR2/MJMD0/SX398.WAV.wav,DR2,SX398,MJMD0
DR2_MJPM0_SA1.WAV,./data/data/TRAIN/DR2/MJPM0/SA1.WAV.wav,DR2,SA1,MJPM0
DR2_MJPM0_SA2.WAV,./data/data/TRAIN/DR2/MJPM0/SA2.WAV.wav,DR2,SA2,MJPM0
DR2_MJPM0_SI1368.WAV,./data/data/TRAIN/DR2/MJPM0/SI1368.WAV.wav,DR2,SI1368,MJPM0
DR2_MJPM0_SI1998.WAV,./data/data/TRAIN/DR2/MJPM0/SI1998.WAV.wav,DR2,SI1998,MJPM0
DR2_MJPM0_SI738.WAV,./data/data/TRAIN/DR2/MJPM0/SI738.WAV.wav,DR2,SI738,MJPM0
DR2_MJPM0_SX108.WAV,./data/data/TRAIN/DR2/MJPM0/SX108.WAV.wav,DR2,SX108,MJPM0
DR2_MJPM0_SX18.WAV,./data/data/TRAIN/DR2/MJPM0/SX18.WAV.wav,DR2,SX18,MJPM0
DR2_MJPM0_SX198.WAV,./data/data/TRAIN/DR2/MJPM0/SX198.WAV.wav,DR2,SX198,MJPM0
DR2_MJPM0_SX288.WAV,./data/data/TRAIN/DR2/MJPM0/SX288.WAV.wav,DR2,SX288,MJPM0
DR2_MJPM0_SX378.WAV,./data/data/TRAIN/DR2/MJPM0/SX378.WAV.wav,DR2,SX378,MJPM0
DR2_MJRP0_SA1.WAV,./data/data/TRAIN/DR2/MJRP0/SA1.WAV.wav,DR2,SA1,MJRP0
DR2_MJRP0_SA2.WAV,./data/data/TRAIN/DR2/MJRP0/SA2.WAV.wav,DR2,SA2,MJRP0
DR2_MJRP0_SI1835.WAV,./data/data/TRAIN/DR2/MJRP0/SI1835.WAV.wav,DR2,SI1835,MJRP0
DR2_MJRP0_SI1845.WAV,./data/data/TRAIN/DR2/MJRP0/SI1845.WAV.wav,DR2,SI1845,MJRP0
DR2_MJRP0_SI585.WAV,./data/data/TRAIN/DR2/MJRP0/SI585.WAV.wav,DR2,SI585,MJRP0
DR2_MJRP0_SX135.WAV,./data/data/TRAIN/DR2/MJRP0/SX135.WAV.wav,DR2,SX135,MJRP0
DR2_MJRP0_SX225.WAV,./data/data/TRAIN/DR2/MJRP0/SX225.WAV.wav,DR2,SX225,MJRP0
DR2_MJRP0_SX315.WAV,./data/data/TRAIN/DR2/MJRP0/SX315.WAV.wav,DR2,SX315,MJRP0
DR2_MJRP0_SX405.WAV,./data/data/TRAIN/DR2/MJRP0/SX405.WAV.wav,DR2,SX405,MJRP0
DR2_MJRP0_SX45.WAV,./data/data/TRAIN/DR2/MJRP0/SX45.WAV.wav,DR2,SX45,MJRP0
DR2_MKAH0_SA1.WAV,./data/data/TRAIN/DR2/MKAH0/SA1.WAV.wav,DR2,SA1,MKAH0
DR2_MKAH0_SA2.WAV,./data/data/TRAIN/DR2/MKAH0/SA2.WAV.wav,DR2,SA2,MKAH0
DR2_MKAH0_SI1528.WAV,./data/data/TRAIN/DR2/MKAH0/SI1528.WAV.wav,DR2,SI1528,MKAH0
DR2_MKAH0_SI2158.WAV,./data/data/TRAIN/DR2/MKAH0/SI2158.WAV.wav,DR2,SI2158,MKAH0
DR2_MKAH0_SI898.WAV,./data/data/TRAIN/DR2/MKAH0/SI898.WAV.wav,DR2,SI898,MKAH0
DR2_MKAH0_SX178.WAV,./data/data/TRAIN/DR2/MKAH0/SX178.WAV.wav,DR2,SX178,MKAH0
